 dubious[形],疑わしい、いかがわしい,知ってる,2020/5/31,,,,,,
 duplicate[動],複製する、複写する,知ってる,2020/6/1,1,,,,,
 duration[名],継続、持続、継続時間（期間）,知ってる,2020/5/29,1,,,,,
 dynamic[形],活動的な,知ってる,2020/6/1,1,,,,,
 ecologist[名],生態学者,知ってる,2020/5/31,,,,,,
 elevation[名],高さ、上昇,知ってる,2020/5/29,1,,,,,
 eligible[形],適格な、資格がある,知ってる,2020/5/29,1,,,,,
 emigrant[名],移民,知ってる,2020/6/25,,,,,,
 emigrate[動],（他国へ）移住する,知ってる,2021/1/18,,,,,,
 emigration[名],移住,知ってる,2020/5/29,,,,,,
 emit[動],放つ、発する、出す,知ってる,2020/5/31,,,,,,
 empower[動],力をつける、権限を与える、自信を持たせる,知ってる,2020/6/25,,,,,,
 empress[名],女帝、皇后,知ってる,2020/6/25,,,,,,
 enclosure[名],囲われた土地、囲い込み,知らない,2021/1/18,,,,,,
 endangered[形],絶滅寸前の、絶滅の危機にひんした,知ってる,2020/5/25,,,,,,
 endeavor[名],努力、試み,知ってる,2020/5/24,,,,,,
 entrepreneur[名],起業家、事業家,知ってる,2020/5/28,,,,,,
 envious[形],ねたんで,知ってる,2020/5/28,,,,,,
 equator[名],赤道,知ってる,2020/6/1,1,,,,,
 equity[名],公平、公正,知ってる,2020/5/24,,,,,,
 erupt[動],爆発する、噴火する,知ってる,2020/5/28,,,,,,
 eruption[名],噴火,知ってる,2020/5/27,,,,,,
 escalate[動],(段階的に)拡大/増大する,知ってる,2020/6/26,1,,,,,
 ethical[形],倫理的な、倫理学上の,知ってる,2020/5/25,,,,,,
 evoke[動],呼び起こす、喚起する,知ってる,2020/6/25,,,,,,
 excel[動],秀でている、卓越する,知ってる,2020/6/25,,,,,,
 exclusive[形],排他的な、独占的な,知ってる,2020/5/29,1,,,,,
 exotic[形],外来の、エキゾチックな,知ってる,2020/6/25,,,,,,
 expenditure[名],費用、出費、支出,知ってる,2020/5/29,1,,,,,
 expertise[名],専門的知識、専門技術,知ってる,2020/5/31,,,,,,
 explicit[形],明白な、明確な、率直な,知ってる,2020/5/29,7,,,,,
 exploitation[名],開発、利用、搾取,知ってる,2020/5/31,,,,,,
 explosive[名],爆発物,知ってる,2021/1/18,,,,,,
 extended[形],長期の、広範囲にわたる,知ってる,2020/5/31,,,,,,
 extinct[形],絶滅した,知ってる,2020/5/24,,,,,,
 facilitate[動],容易にする、促進する,知ってる,2020/5/21,,,,,,
 fatal[形],致命的な、命にかかわる,知ってる,2020/5/29,,,,,,
 fatty[形],脂肪分の多い、脂っこい,知ってる,2020/6/25,,,,,,
 feeble[形],弱い、貧弱な,知ってる,2020/5/25,,,,,,
 fertilizer[名],肥料,知ってる,2020/5/29,,,,,,
 fine[形],（糸、線などが）細い、薄い,知ってる,2020/5/26,4,,,,,
 firsthand[名],直接の、（情報などが）直接得た,,,,,,,,
 fluency[名],（弁舌などの）滑らかさ、（言葉の）流暢さ,知ってる,2020/6/1,1,,,,,
 folklore[名],民間伝承、民俗学,知ってる,2020/5/28,,,,,,
 folks[名],家族、両親,知ってる,2020/6/1,3,,,,,
 force[名],武力、部隊、軍隊,知ってる,2020/6/25,,,,,,
 forerunner[名],先駆者、前身、前ぶれ,知ってる,2020/6/1,1,,,,,
 foresee[動],予見する、見越す,知ってる,2020/6/25,,,,,,
 foreseeable[形],予見できる、予知できる,知ってる,2021/1/18,,,,,,
 forge[動],鍛造する、構築する,知ってる,2020/5/24,,,,,,
 formidable[形],手ごわい、ぞっとするような,知ってる,2020/5/31,,,,,,
 formula[名],式、公式、（決まった）やり方,知ってる,2020/5/24,,,,,,
 formulate[動],（計画など）をまとめる、作り上げる、公式化する、明確に述べる,知ってる,2020/6/25,1,,,,,
 forsake[動],見捨てる,知らない,2021/1/18,,,,,,
 fossil fuel[名],化石燃料,知ってる,2020/6/25,,,,,,
 foster[動],促進する、育む,知ってる,2020/10/29,4,1,,,,
 foul[形],不快な、不潔な、嫌な、鼻につく,知ってる,2020/6/25,,,,,,
 fraction[名],わずか、ほんの一部、断片,知ってる,2020/5/26,2,,,,,
 fragrant[形],香りの良い、芳香性の,知ってる,2020/6/25,,,,,,
 frequency[名],頻度,知ってる,2020/6/25,,,,,,
 frost[名],霜,知ってる,2020/5/29,,,,,,
 frustrate[動],挫折させる、(計画などを)駄目にする,知ってる,2020/5/31,,,,,,
 fuel[動],煽る、助長する、増大させる,知ってる,2020/6/25,1,,,,,
 function[名],関数,知ってる,2020/6/25,,,,,,
 fuss[名],大騒ぎ,知ってる,2020/5/26,4,,,,,
 gallon[名],ガロン,知ってる,2020/6/25,,,,,,
 garbage[名],ゴミ,知ってる,2020/5/24,,,,,,
 genaralization[名],一般化、概括,知ってる,2021/1/18,,,,,,
 geology[名],地質学,知ってる,2020/5/29,,,,,,
 gigantic[形],巨大な,知ってる,2020/5/29,1,,,,,
 glory[名],栄光、誇り、名声,知ってる,2020/5/28,,,,,,
 goodwill[名],親善、友好、善意,知ってる,2020/5/26,1,,,,,
 grant[名],補助金、助成金,知ってる,2020/6/25,,,,,,
 gravel[名],砂利,知ってる,2020/5/29,1,,,,,
 grief[名],深い悲しみ,知ってる,2020/6/1,1,,,,,
 gush[動],勢いよく流れ出る、噴出する,知ってる,2020/6/1,1,,,,,
 hamper[動],邪魔する、妨げる,知ってる,2020/5/29,2,,,,,
 handout[名],配布資料、プリント,知ってる,2020/6/25,,,,,,
 harsh[形],手厳しい、辛辣な,知ってる,2020/6/1,2,,,,,
 haul[動],引く、引っ張る,知ってる,2020/6/26,3,,,,,
 haven[名],避難所、保護区,知ってる,2020/5/21,,,,,,
 heir[名],相続人,知ってる,2020/5/25,,,,,,
 hemisphere[名],半球,知ってる,2020/5/24,,,,,,
 hinge[名],ちょうつがい,知ってる,2021/1/18,,,,,,
 hopefully[副],願わくば、うまくいけば,知ってる,2020/6/25,,,,,,
 hostage[名],人質,知ってる,2020/6/1,2,,,,,
 hull[名],船体、外皮、皮、穀、さや,知ってる,2020/6/25,,,,,,
 humble[形],謙虚な、つつましい、質素な,知ってる,2020/5/25,,,,,,
 hypocrisy[名],偽善,知ってる,2020/5/24,,,,,,
 immature[形],未熟な,知ってる,2020/5/31,,,,,,
 immerse[動],浸す、没頭させる,知ってる,2020/6/25,,,,,,
 immortal[形],不死の、死なない,知ってる,2020/6/25,,,,,,
 impair[動],損なう、弱める,知ってる,2020/5/26,1,,,,,
 impersonal[形],人間味を欠いた、人間味のない、客観的な,知ってる,2020/6/25,,,,,,
 imposing[形],印象的な、人目を引く、堂々とした,知ってる,2020/5/26,5,,,,,
 impractical[形],実際的（実用的）でない,知ってる,2020/6/25,,,,,,
 improbable[形],ありそうもない、信じがたい,知ってる,2020/5/29,1,,,,,
 inability[名],無力、できないこと,知ってる,2021/1/18,,,,,,
 inaccurate[形],不正確な,知ってる,2020/6/25,,,,,,
 inappropriate[形],不適当な、不似合の,知ってる,2020/6/25,1,,,,,
 inclination[名],傾向、性癖、好み、愛好,知ってる,2020/6/26,3,,,,,
 indecisive[形],優柔不断の,知ってる,2020/5/28,,,,,,
 indicator[名],指標,知らない,2020/7/1,2,,,,,
 industrialize[動],産業化（工業化）する,知ってる,2020/5/24,,,,,,
 infer[動],推測する、推論する,知ってる,2020/5/27,,,,,,
 infinitely[副],無限に,知ってる,2020/5/24,,,,,,
 infrastructure[名],経済基盤、社会基盤,知ってる,2020/5/24,,,,,,
 innate[形],生まれながらの、生得的な、先天的な,知ってる,2020/5/29,1,,,,,
 innocence[名],無罪、無実,知ってる,2020/5/19,,,,,,
 inspiration[名],ひらめき、（ひらめきに対する）刺激、インスピレーション,知ってる,2020/5/28,,,,,,
 institute[名],（芸術、理工系の）学校、研究機関,知ってる,2020/5/21,,,,,,
 insult[名],侮辱,知ってる,2020/5/31,,,,,,
 integrity[名],誠実、高潔、正直さ,知ってる,2020/5/26,1,,,,,
 intensive[形],集中的な、集約的な、激しい、強い,知ってる,2020/5/28,,,,,,
 intent[名],意図、目的,知ってる,2020/6/25,,,,,,
 interrelate[動],相互に関係する,知ってる,2020/5/26,1,,,,,
 invariably[副],常に、変わることなく、いつも,知ってる,2020/5/28,,,,,,
 inventive[形],独創的な、発明の,知ってる,2020/5/31,,,,,,
 investigator[名],調査者、捜査員,知ってる,2020/6/25,,,,,,
 invoice[名],送り状、請求書,知ってる,2020/6/1,2,,,,,
 ironically[副],皮肉なことに,知ってる,2020/5/28,,,,,,
 irresponsible[形],無責任な、責任感のない,知ってる,2020/5/28,,,,,,
 keenly[副],鋭く、熱心に,知ってる,2020/6/25,,,,,,
 kidnapping[名],誘拐,知ってる,2020/5/31,,,,,,
 kingdom[名],王国,知ってる,2020/5/25,,,,,,
 lag[動],遅れる,知ってる,2020/6/25,,,,,,
 landmark[名],（建物などのような）目印、重要な出来事,知ってる,2020/5/24,,,,,,
 lecturer[名],講演者、講師,知ってる,2020/5/28,,,,,,
 legacy[名],遺産,知ってる,2020/5/24,,,,,,
 legislative[形],立法権のある、立法の,知ってる,2020/5/24,,,,,,
 liberate[動],自由にする、釈放する,知ってる,2021/1/18,,,,,,
 lid[名],（容器の）ふた,知ってる,2020/5/29,,,,,,
 lifeline[名],命綱、頼みの綱,知ってる,2020/6/25,,,,,,
 lighthouse[名],灯台,知ってる,2020/5/28,,,,,,
 literacy[名],読み書きの能力、(特定の分野の)技能、知識,知ってる,2020/5/24,,,,,,
 locomotive[名],機関車,知ってる,2020/6/1,2,,,,,
 lorry[名],（英）トラック,知ってる,2020/6/25,1,,,,,
 loud[形],（服、色などが）けばけばしい、派手な,知ってる,2020/5/26,1,,,,,
 loyalty[名],忠誠、忠義、愛顧,知ってる,2020/5/21,,,,,,
 luxurious[形],ぜいたくな、高級な,知ってる,2020/6/25,,,,,,
 machinery[名],機械（類）,知ってる,2020/5/28,,,,,,
 mainstream[形],（思想や芸術などの）主流（派）の,,,,,,,,
major[動],専攻する,知ってる,2021/1/18,,,,,,
 make[名],製造者、メーカー,知らない,2021/1/18,,,,,,
 man-made[形],人造の、人工の、合成の、人為の,知ってる,2021/1/18,,,,,,
 managerial[形],管理職の、経営上の,知ってる,2020/6/25,,,,,,
 manifestation[名],現れ、兆候,知らない,2021/1/18,,,,,,
 mantle[名],マントル（惑星の内部の層）,知ってる,2020/5/24,,,,,,
 map[動],地図を描く、計画する,知ってる,2020/5/31,,,,,,
 mar[動],損なう、台無しにする,知ってる,2020/5/29,5,,,,,
 maximize[動],最大にする,知ってる,2020/6/25,,,,,,
 meadow[名],牧草地、草地、草原,知ってる,2020/5/25,,,,,,
 medication[名],医薬、投薬,知ってる,2020/5/25,,,,,,
 metropolis[名],大都市,知ってる,2020/5/28,,,,,,
 migration[名],移住、移動、渡り、回避,知ってる,2020/5/28,,,,,,
 mislead[動],を誤解させる、欺く,知ってる,2020/6/25,,,,,,
 mold[動],型に入れる、形成する,知ってる,2020/6/25,1,,,,,
 mortal[形],致命的な、死ぬ運命にある,知ってる,2020/5/29,1,,,,,
 mound[名],塚、盛り土,知ってる,2020/5/31,,,,,,
 multinational[形],多国籍の,知ってる,2020/6/25,,,,,,
 municipal[形],地方自治の、自治都市の、市（町）の,知ってる,2020/6/1,3,,,,,
 namely[副],すなわち、つまり,知ってる,2020/6/26,2,,,,,
 nationwide[形],全国的な、全国規模の,知ってる,2020/6/25,,,,,,
 navigate[動],航行する、進路を決める,知ってる,2020/6/25,,,,,,
 negotiable[形],交渉の余地がある、要相談の,知ってる,2020/6/25,,,,,,
 norm[名],規範、典型,知ってる,2020/5/28,,,,,,
 northward[形],北方の、北に向いた,知ってる,2020/6/25,,,,,,
 noted[形],有名な、著名な,知ってる,2020/6/1,1,,,,,
 notify[動],知らせる,知ってる,2020/6/25,,,,,,
 notwithstanding[前],～にもかかわらず,知ってる,2020/6/26,1,,,,,
 novelty[名],目新しい物事、斬新さ,知ってる,2020/5/31,,,,,,
 oak[名],オーク（カシの木など）,知ってる,2020/5/28,,,,,,
 oath[名],宣誓,知ってる,2020/5/26,1,,,,,
 obese[形],肥満体の、太り過ぎの,知ってる,2020/5/29,,,,,,
 obesity[名],肥満,知ってる,2020/6/25,,,,,,
 obscene[形],わいせつな、卑猥な、胸の悪くなる,知らない,2021/1/18,,,,,,
 obstinate[形],頑固な、強情な,知ってる,2020/5/26,3,,,,,
 odor[名],におい、悪臭,知ってる,2020/5/28,,,,,,
 ongoing[形],進行中の、継続中の,知ってる,2020/10/29,,1,,,,
 onward[形],前方への,知ってる,2020/6/25,1,,,,,
 operational[形],活動中の、運動中の,知ってる,2020/6/25,,,,,,
 optimist[名],楽天家,知ってる,2020/5/24,,,,,,
 orbit[動],（惑星/人工衛星が）軌道を回る,知ってる,2020/5/28,,,,,,
 ordeal[名],苦しい試練,知ってる,2020/5/26,1,,,,,
 organ[名],臓器、器官,知ってる,2020/5/25,,,,,,
 organic[形],オーガニックの、有機の、有機的な,知ってる,2020/5/31,,,,,,
 organism[名],生物、有機体,知ってる,2020/5/24,,,,,,
 ostrich[名],ダチョウ,知らない,2021/1/18,,,,,,
 outbreak[名],発生、勃発,知ってる,2020/5/28,,,,,,
 outgoing[形],社交的な、外向的な、発信用の、外に出ていく,知ってる,2020/5/26,1,,,,,
 outset[名],着手、発端、初め,知ってる,2020/5/29,1,,,,,
 overtime[名],超過勤務（時間）、残業,知ってる,2020/10/29,,1,,,,
 ozone[名],オゾン,知ってる,2020/5/28,,,,,,
 paragraph[名],パラグラフ、段落,知ってる,2020/5/24,,,,,,
 parallel[形],平行の、類似した,知ってる,2020/6/25,,,,,,
 paralyze[動],麻痺させる,知ってる,2020/5/29,2,,,,,
 patriot[名],愛国者,知ってる,2020/5/24,,,,,,
 peg[名],掛けくぎ、くい,知ってる,2020/6/25,,,,,,
 pence[名],（英）ペンス（※pennyの複数形）,知ってる,2020/6/25,,,,,,
 pepper[動],散りばめる、コショウを振り掛ける,知ってる,2021/1/18,,,,,,
 perch[動],(鳥が木などに)止まる,知ってる,2020/10/29,1,1,,,,
 perish[動],死ぬ、消え去る、滅びる,知ってる,2020/5/25,,,,,,
 perpetual[形],永久の、永遠の,知ってる,2020/5/26,2,,,,,
 persistence[名],粘り強さ,知ってる,2020/7/1,,,,,,
 persistent[形],持続的な、持続性の、粘り強い,知ってる,2020/5/29,5,,,,,
 pest[名],害虫、疫病,知ってる,2020/5/31,,,,,,
 pharmacist[名],薬剤師、薬屋,知ってる,2020/6/25,,,,,,
 pharmacy[名],薬局,知ってる,2020/7/1,,,,,,
 physicist[名],物理学者,知ってる,2020/6/25,,,,,,
 picture[名],実態、状況、全体像,知ってる,2020/6/26,2,,,,,
 pier[名],埠頭、桟橋,知ってる,2020/5/28,,,,,,
 pitcher[名],水差し,知ってる,2020/6/25,,,,,,
 placement[名],配置,知らない,2021/1/18,,,,,,
 Polish[形],ポーランド人の,知ってる,2020/6/25,,,,,,
 poll[名],世論調査,知ってる,2020/5/31,,,,,,
 pollute[動],汚染する,知ってる,2020/6/25,,,,,,
 populate[動],住む、住み着く,知ってる,2020/5/24,,,,,,
 portray[動],（人物像などを）描く、表現する,知ってる,2020/5/31,,,,,,
 posture[名],姿勢、方針、態度,知ってる,2021/1/18,,,,,,
 potent[形],強力な、良く効く,知ってる,2020/5/29,2,,,,,
 precaution[名],用心、予防措置,知ってる,2020/5/31,,,,,,
 preferably[副],できれば,知らない,2021/1/18,,,,,,
 preliminary[形],予備の、暫定の、事前の,知ってる,2020/5/28,,,,,,
 premature[形],早過ぎる、時期尚早の,知ってる,2020/6/25,,,,,,
 prescription[名],処方箋、処方薬、処方,知ってる,2020/5/31,,,,,,
 preside[動],議長を務める、統轄する,知ってる,2020/6/1,1,,,,,
 prevailing[形],広く行われる、流行している、優勢な,知ってる,2020/6/1,2,,,,,
 probe[動],調査する、突きとめる,知ってる,2020/5/28,,,,,,
 profuse[形],たっぷりの,知ってる,2020/6/1,5,,,,,
 pronounce[動],発音する、公表する,知ってる,2020/5/27,,,,,,
 prop[動],支える、突っかい棒をする,知ってる,2020/6/1,3,,,,,
 prophecy[名],予言、神のお告げ,知らない,2021/1/18,,,,,,
 publicize[動],公表する、 宣伝する,知ってる,2020/6/25,,,,,,
 pulse[名],脈拍、鼓動、心拍,知ってる,2020/5/27,,,,,,
 purposely[副],故意に,知ってる,2020/5/28,,,,,,
 questionnaire[名],質問票、アンケート,知ってる,2020/5/28,,,,,,
 queue[名],（順番を待つ）列,知ってる,2020/5/31,,,,,,
 quota[名],割り当て、分担、定員、定数,知ってる,2020/5/26,1,,,,,
 radiation[名],放射能、放射線、放射,知ってる,2020/5/28,,,,,,
 raft[名],いかだ、ゴムボート,知ってる,2020/6/25,2,,,,,
 raid[動],急襲する、奇襲する、襲撃する,知ってる,2020/6/26,4,,,,,
 raid[名],襲撃、急襲、強制捜索,,,,,,,,
 raised[形],隆起した、けば立てた,知ってる,2020/6/26,2,,,,,
 realism[名],現実主義、写実主義、リアリズム,知ってる,2020/5/28,,,,,,
 realm[名],領域、領土、分野,知ってる,2020/5/24,,,,,,
 rebellion[名],謀反、反乱,知ってる,2020/5/31,,,,,,
 recipient[名],受取人、受賞者,知ってる,2020/6/25,,,,,,
 recklessness[名],無謀さ,知ってる,2020/6/25,,,,,,
 reckon[動],～と考える、推測する,知ってる,2020/5/26,4,,,,,
 recollection[名],記憶、思い出,知ってる,2020/6/25,,,,,,
 recount[動],物語る、（～について）話す,知ってる,2020/6/25,2,,,,,
 recreate[動],気晴らしをする、再現する、作り直す,知ってる,2020/6/25,2,,,,,
 recruitment[名],新兵/新人の募集,知ってる,2021/1/18,,,,,,
 referee[名],審判、レフリー,知ってる,2021/1/18,,,,,,
 reformation[名],改善、改革,知ってる,2020/6/25,,,,,,
 relevance[名],（検討中の課題などとの）関連（性）,知ってる,2020/6/26,3,,,,,
 relevant[形],関連性のある、適切な,知ってる,2020/5/25,,,,,,
 relish[動],楽しむ、好む,知ってる,2020/5/26,1,,,,,
 relocate[動],移転させる、引っ越す,知ってる,2020/7/1,,,,,,
 reluctance[名],気が進まないこと、不本意,知ってる,2020/7/2,2,,,,,
 remake[動],作り直す、リメイクする,知ってる,2020/6/25,,,,,,
 reminder[名],思い出させるためのもの／合図／注意,知ってる,2020/6/25,,,,,,
 renowned[形],有名な、著名な,知ってる,2020/5/29,1,,,,,
 restructuring[名],事業の再構築、（組織など）の構造改革,知ってる,2020/5/31,,,,,,
 return[名],リターン、お返し、報酬、利益,知ってる,2021/1/18,,,,,,
 revolve[動],回転する,知ってる,2020/5/26,5,,,,,
